date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-05-12,SKU04118,661,0,7,121
2025-05-12,SKU04142,228,0,7,73
2025-05-12,SKU04145,376,0,7,73
2025-05-12,SKU04153,270,0,7,82
2025-05-12,SKU04160,248,0,7,49
2025-05-12,SKU04215,155,0,7,33
2025-05-12,SKU04319,110,0,7,30
2025-05-12,SKU04352,246,0,7,41
2025-05-12,SKU04491,396,0,7,67
2025-05-12,SKU04526,278,0,7,68
2025-05-12,SKU04561,118,0,7,23
2025-05-12,SKU04653,568,0,7,138
2025-05-12,SKU04654,157,0,7,31
2025-05-12,SKU04729,654,0,7,128
2025-05-12,SKU04741,132,0,7,34
2025-05-12,SKU04747,302,0,7,99
2025-05-12,SKU04768,570,0,7,99
2025-05-12,SKU04791,153,0,7,27
2025-05-12,SKU04849,267,0,7,54
2025-05-12,SKU04905,455,0,7,82
2025-05-13,SKU00024,263,0,7,81
2025-05-13,SKU00090,480,0,7,93
2025-05-13,SKU00140,380,0,7,72
2025-05-13,SKU00167,398,0,7,67
2025-05-13,SKU00237,477,0,7,100
2025-05-13,SKU00546,451,0,7,82
2025-05-13,SKU00584,149,0,7,31
2025-05-13,SKU00649,434,0,7,81
2025-05-13,SKU00654,402,0,7,73
2025-05-13,SKU00699,145,0,7,46
2025-05-13,SKU00749,84,0,7,28
2025-05-13,SKU00758,591,0,7,100
2025-05-13,SKU00837,399,0,7,87
2025-05-13,SKU00855,350,0,7,78
2025-05-13,SKU00860,872,0,7,184
2025-05-13,SKU00874,436,0,7,81
2025-05-13,SKU00972,322,0,7,81
2025-05-13,SKU01023,187,0,7,52
2025-05-13,SKU01031,691,0,7,175
2025-05-13,SKU01158,395,0,7,77
2025-05-13,SKU01224,370,0,7,78
2025-05-13,SKU01229,418,0,7,72
2025-05-13,SKU01287,587,0,7,106
2025-05-13,SKU01347,103,0,7,21
2025-05-13,SKU01651,308,0,7,53
2025-05-13,SKU01684,193,0,7,44
2025-05-13,SKU01792,307,0,7,75
2025-05-13,SKU01822,364,0,7,97
2025-05-13,SKU01851,588,0,7,104
2025-05-13,SKU01911,494,0,7,99
2025-05-13,SKU02129,455,0,7,91
2025-05-13,SKU02194,491,0,7,89
2025-05-13,SKU02205,345,0,7,85
2025-05-13,SKU02209,353,0,7,64
2025-05-13,SKU02290,428,0,7,86
2025-05-13,SKU02351,315,0,7,92
2025-05-13,SKU02387,183,0,7,51
2025-05-13,SKU02446,244,0,7,48
2025-05-13,SKU02520,323,0,7,79
2025-05-13,SKU02533,341,0,7,94
2025-05-13,SKU02534,271,0,7,61
2025-05-13,SKU02584,224,0,7,52
2025-05-13,SKU02718,298,0,7,95
2025-05-13,SKU02794,110,0,7,32
2025-05-13,SKU02964,354,0,7,60
2025-05-13,SKU02969,256,0,7,71
2025-05-13,SKU02999,185,0,7,34
2025-05-13,SKU03043,185,0,7,53
2025-05-13,SKU03108,439,0,7,99
2025-05-13,SKU03129,304,0,7,85
2025-05-13,SKU03173,179,0,7,46
2025-05-13,SKU03230,236,0,7,65
2025-05-13,SKU03266,169,0,7,32
2025-05-13,SKU03284,163,0,7,31
2025-05-13,SKU03286,186,0,7,59
2025-05-13,SKU03311,278,0,7,87
2025-05-13,SKU03349,98,0,7,20
2025-05-13,SKU03436,322,0,7,90
2025-05-13,SKU03457,296,0,7,55
2025-05-13,SKU03484,319,0,7,87
2025-05-13,SKU03491,1087,0,7,190
2025-05-13,SKU03492,200,0,7,57
2025-05-13,SKU03504,238,0,7,51
2025-05-13,SKU03574,242,0,7,45
2025-05-13,SKU03582,217,0,7,43
2025-05-13,SKU03602,330,0,7,65
2025-05-13,SKU03634,263,0,7,66
2025-05-13,SKU03744,337,0,7,64
2025-05-13,SKU03773,298,0,7,74
2025-05-13,SKU03805,388,0,7,74
2025-05-13,SKU03807,288,0,7,67
2025-05-13,SKU03833,376,0,7,94
2025-05-13,SKU03863,219,0,7,38
2025-05-13,SKU03968,81,0,7,21
2025-05-13,SKU03991,436,0,7,92
2025-05-13,SKU04018,72,0,7,20
2025-05-13,SKU04073,647,0,7,140
2025-05-13,SKU04142,183,0,7,32
2025-05-13,SKU04145,193,0,7,55
2025-05-13,SKU04152,383,0,7,91
2025-05-13,SKU04158,221,0,7,68
2025-05-13,SKU04160,138,0,7,25
2025-05-13,SKU04222,365,0,7,79
2025-05-13,SKU04228,309,0,7,90
2025-05-13,SKU04244,380,0,7,94
2025-05-13,SKU04319,498,0,7,148
2025-05-13,SKU04409,414,0,7,76
2025-05-13,SKU04412,470,0,7,118
2025-05-13,SKU04499,294,0,7,93
2025-05-13,SKU04526,150,0,7,47
2025-05-13,SKU04670,422,0,7,78
2025-05-13,SKU04706,379,0,7,82
2025-05-13,SKU04726,510,0,7,86
2025-05-13,SKU04729,164,0,7,34
2025-05-13,SKU04757,357,0,7,65
2025-05-13,SKU04771,572,0,7,115
2025-05-13,SKU04795,491,0,7,83
2025-05-13,SKU04797,136,0,7,41
2025-05-13,SKU04798,361,0,7,92
2025-05-13,SKU04887,82,0,7,20
2025-05-13,SKU04945,135,0,7,23
2025-05-13,SKU04996,239,0,7,70
2025-05-14,SKU00083,219,0,7,55
2025-05-14,SKU00167,400,0,7,87
2025-05-14,SKU00385,110,0,7,31
2025-05-14,SKU00402,138,0,7,37
2025-05-14,SKU00421,759,0,7,179
2025-05-14,SKU00437,105,0,7,31
2025-05-14,SKU00449,154,0,7,28
2025-05-14,SKU00498,334,0,7,62
2025-05-14,SKU00574,462,0,7,96
2025-05-14,SKU00584,233,0,7,73
2025-05-14,SKU00691,183,0,7,40
2025-05-14,SKU00749,475,0,7,97
2025-05-14,SKU00906,571,0,7,98
2025-05-14,SKU01038,179,0,7,49
2025-05-14,SKU01046,198,0,7,60
2025-05-14,SKU01068,280,0,7,67
2025-05-14,SKU01075,258,0,7,45
2025-05-14,SKU01104,465,0,7,91
2025-05-14,SKU01179,153,0,7,39
2025-05-14,SKU01187,163,0,7,48
2025-05-14,SKU01200,374,0,7,83
2025-05-14,SKU01229,242,0,7,64
2025-05-14,SKU01310,285,0,7,74
2025-05-14,SKU01356,312,0,7,56
2025-05-14,SKU01407,367,0,7,72
2025-05-14,SKU01428,339,0,7,59
2025-05-14,SKU01441,358,0,7,77
2025-05-14,SKU01457,122,0,7,36
2025-05-14,SKU01495,127,0,7,24
2025-05-14,SKU01538,463,0,7,82
2025-05-14,SKU01542,974,0,7,178
2025-05-14,SKU01696,79,0,7,21
2025-05-14,SKU01762,292,0,7,52
2025-05-14,SKU01803,292,0,7,72
2025-05-14,SKU01818,309,0,7,60
2025-05-14,SKU01822,382,0,7,71
2025-05-14,SKU01827,455,0,7,82
2025-05-14,SKU01830,463,0,7,86
2025-05-14,SKU01834,378,0,7,68
2025-05-14,SKU01851,177,0,7,36
2025-05-14,SKU01857,304,0,7,73
2025-05-14,SKU01863,259,0,7,71
2025-05-14,SKU01877,501,0,7,113
2025-05-14,SKU02014,218,0,7,52
2025-05-14,SKU02142,332,0,7,74
2025-05-14,SKU02217,95,0,7,26
2025-05-14,SKU02224,175,0,7,40
2025-05-14,SKU02302,167,0,7,31
2025-05-14,SKU02376,226,0,7,75
2025-05-14,SKU02386,123,0,7,25
2025-05-14,SKU02566,113,0,7,32
2025-05-14,SKU02567,262,0,7,78
2025-05-14,SKU02570,215,0,7,37
2025-05-14,SKU02584,806,0,7,148
2025-05-14,SKU02590,379,0,7,93
2025-05-14,SKU02626,176,0,7,30
2025-05-14,SKU02630,229,0,7,52
2025-05-14,SKU02686,474,0,7,89
2025-05-14,SKU02718,162,0,7,38
2025-05-14,SKU02722,184,0,7,40
2025-05-14,SKU02871,209,0,7,48
2025-05-14,SKU02915,565,0,7,131
2025-05-14,SKU03058,99,0,7,31
2025-05-14,SKU03092,287,0,7,86
2025-05-14,SKU03150,304,0,7,100
2025-05-14,SKU03173,241,0,7,67
2025-05-14,SKU03177,498,0,7,83
2025-05-14,SKU03192,81,0,7,25
2025-05-14,SKU03251,89,0,7,23
2025-05-14,SKU03284,426,0,7,73
2025-05-14,SKU03291,115,0,7,31
2025-05-14,SKU03295,301,0,7,64
2025-05-14,SKU03347,100,0,7,24
2025-05-14,SKU03523,162,0,7,34
2025-05-14,SKU03609,156,0,7,28
2025-05-14,SKU03624,306,0,7,88
2025-05-14,SKU03634,285,0,7,65
2025-05-14,SKU03744,250,0,7,44
2025-05-14,SKU03749,406,0,7,76
2025-05-14,SKU03837,304,0,7,56
2025-05-14,SKU03905,194,0,7,41
2025-05-14,SKU03966,207,0,7,43
2025-05-14,SKU04102,291,0,7,79
2025-05-14,SKU04118,235,0,7,75
2025-05-14,SKU04153,238,0,7,59
2025-05-14,SKU04261,217,0,7,65
2025-05-14,SKU04292,162,0,7,53
2025-05-14,SKU04475,417,0,7,85
2025-05-14,SKU04491,407,0,7,91
2025-05-14,SKU04532,253,0,7,68
2025-05-14,SKU04652,225,0,7,51
2025-05-14,SKU04665,420,0,7,92
2025-05-14,SKU04690,896,0,7,156
2025-05-14,SKU04726,393,0,7,80
2025-05-14,SKU04771,97,0,7,24
2025-05-14,SKU04849,725,0,7,159
2025-05-14,SKU04941,299,0,7,50
2025-05-14,SKU04955,115,0,7,33
2025-05-15,SKU00012,387,0,7,69
2025-05-15,SKU00075,210,0,7,67
2025-05-15,SKU00240,307,0,7,57
2025-05-15,SKU00330,554,0,7,99
2025-05-15,SKU00385,348,0,7,64
2025-05-15,SKU00401,357,0,7,96
2025-05-15,SKU00402,164,0,7,51
2025-05-15,SKU00521,195,0,7,42
2025-05-15,SKU00535,435,0,7,73
2025-05-15,SKU00598,271,0,7,75
2025-05-15,SKU00608,82,0,7,20
2025-05-15,SKU00662,224,0,7,67
2025-05-15,SKU00679,160,0,7,45
2025-05-15,SKU00699,287,0,7,57
2025-05-15,SKU00758,389,0,7,99
2025-05-15,SKU00821,234,0,7,76
2025-05-15,SKU00837,185,0,7,58
2025-05-15,SKU00855,187,0,7,34
2025-05-15,SKU00860,181,0,7,47
2025-05-15,SKU00890,195,0,7,41
2025-05-15,SKU00965,182,0,7,43
2025-05-15,SKU00987,243,0,7,44
2025-05-15,SKU01034,120,0,7,22
2025-05-15,SKU01052,293,0,7,56
2025-05-15,SKU01070,471,0,7,86
2025-05-15,SKU01104,111,0,7,24
2025-05-15,SKU01112,209,0,7,37
2025-05-15,SKU01179,215,0,7,45
2025-05-15,SKU01200,335,0,7,79
2025-05-15,SKU01287,273,0,7,67
2025-05-15,SKU01318,356,0,7,80
2025-05-15,SKU01339,177,0,7,52
2025-05-15,SKU01340,473,0,7,83
2025-05-15,SKU01538,402,0,7,82
2025-05-15,SKU01542,289,0,7,82
2025-05-15,SKU01649,520,0,7,97
2025-05-15,SKU01651,103,0,7,20
2025-05-15,SKU01675,336,0,7,86
2025-05-15,SKU01678,109,0,7,21
2025-05-15,SKU01696,277,0,7,61
2025-05-15,SKU01770,509,0,7,118
2025-05-15,SKU01803,358,0,7,72
2025-05-15,SKU01874,195,0,7,52
2025-05-15,SKU02038,272,0,7,56
2025-05-15,SKU02055,294,0,7,89
2025-05-15,SKU02114,367,0,7,98
2025-05-15,SKU02128,449,0,7,99
2025-05-15,SKU02164,174,0,7,33
2025-05-15,SKU02205,245,0,7,58
2025-05-15,SKU02209,513,0,7,89
2025-05-15,SKU02351,213,0,7,38
2025-05-15,SKU02376,111,0,7,34
2025-05-15,SKU02386,307,0,7,59
2025-05-15,SKU02387,246,0,7,74
2025-05-15,SKU02463,258,0,7,43
2025-05-15,SKU02500,273,0,7,70
2025-05-15,SKU02639,535,0,7,95
2025-05-15,SKU02728,240,0,7,47
2025-05-15,SKU02768,185,0,7,40
2025-05-15,SKU02822,279,0,7,65
2025-05-15,SKU02842,96,0,7,23
2025-05-15,SKU03005,457,0,7,78
2025-05-15,SKU03031,193,0,7,50
2025-05-15,SKU03036,368,0,7,80
2025-05-15,SKU03152,197,0,7,42
2025-05-15,SKU03235,317,0,7,70
2025-05-15,SKU03254,456,0,7,87
2025-05-15,SKU03290,366,0,7,61
2025-05-15,SKU03311,384,0,7,72
2025-05-15,SKU03320,67,0,7,20
2025-05-15,SKU03376,343,0,7,69
2025-05-15,SKU03504,525,0,7,96
2025-05-15,SKU03583,100,0,7,29
2025-05-15,SKU03600,337,0,7,87
2025-05-15,SKU03609,399,0,7,73
2025-05-15,SKU03709,387,0,7,94
2025-05-15,SKU03744,311,0,7,70
2025-05-15,SKU03828,203,0,7,34
2025-05-15,SKU03863,455,0,7,97
2025-05-15,SKU03884,116,0,7,25
2025-05-15,SKU03892,346,0,7,80
2025-05-15,SKU03950,222,0,7,49
2025-05-15,SKU03961,420,0,7,100
2025-05-15,SKU04048,190,0,7,53
2025-05-15,SKU04053,111,0,7,25
2025-05-15,SKU04062,367,0,7,67
2025-05-15,SKU04158,328,0,7,55
2025-05-15,SKU04215,530,0,7,115
2025-05-15,SKU04261,94,0,7,22
2025-05-15,SKU04392,107,0,7,33
2025-05-15,SKU04414,446,0,7,82
2025-05-15,SKU04442,253,0,7,58
2025-05-15,SKU04532,409,0,7,83
2025-05-15,SKU04580,156,0,7,47
2025-05-15,SKU04607,142,0,7,25
2025-05-15,SKU04612,155,0,7,29
2025-05-15,SKU04643,377,0,7,92
2025-05-15,SKU04654,89,0,7,24
2025-05-15,SKU04665,149,0,7,40
2025-05-15,SKU04679,409,0,7,73
2025-05-15,SKU04753,245,0,7,48
2025-05-15,SKU04901,251,0,7,45
2025-05-16,SKU00052,154,0,7,41
2025-05-16,SKU00105,241,0,7,47
2025-05-16,SKU00167,315,0,7,61
2025-05-16,SKU00317,716,0,7,170
2025-05-16,SKU00330,259,0,7,53
2025-05-16,SKU00386,197,0,7,36
2025-05-16,SKU00449,248,0,7,48
2025-05-16,SKU00521,210,0,7,44
2025-05-16,SKU00551,174,0,7,35
2025-05-16,SKU00571,252,0,7,50
2025-05-16,SKU00645,594,0,7,123
2025-05-16,SKU00662,289,0,7,64
2025-05-16,SKU00679,314,0,7,55
2025-05-16,SKU00682,562,0,7,152
2025-05-16,SKU00965,544,0,7,109
2025-05-16,SKU00991,287,0,7,83
2025-05-16,SKU01042,302,0,7,97
2025-05-16,SKU01070,802,0,7,171
2025-05-16,SKU01075,125,0,7,40
2025-05-16,SKU01112,340,0,7,60
2025-05-16,SKU01224,500,0,7,113
2025-05-16,SKU01287,325,0,7,76
2025-05-16,SKU01339,218,0,7,46
2025-05-16,SKU01340,506,0,7,86
2025-05-16,SKU01407,239,0,7,40
2025-05-16,SKU01428,265,0,7,60
2025-05-16,SKU01441,550,0,7,99
2025-05-16,SKU01538,429,0,7,95
2025-05-16,SKU01696,127,0,7,28
2025-05-16,SKU01805,359,0,7,96
2025-05-16,SKU01818,158,0,7,41
2025-05-16,SKU01851,178,0,7,46
2025-05-16,SKU01854,105,0,7,32
2025-05-16,SKU01863,164,0,7,44
2025-05-16,SKU01880,417,0,7,77
2025-05-16,SKU01939,326,0,7,84
2025-05-16,SKU01981,243,0,7,67
2025-05-16,SKU02014,259,0,7,45
2025-05-16,SKU02055,144,0,7,30
2025-05-16,SKU02064,366,0,7,95
2025-05-16,SKU02103,159,0,7,53
2025-05-16,SKU02112,474,0,7,109
2025-05-16,SKU02217,535,0,7,99
2025-05-16,SKU02224,361,0,7,68
2025-05-16,SKU02331,263,0,7,56
2025-05-16,SKU02351,66,0,7,21
2025-05-16,SKU02365,364,0,7,90
2025-05-16,SKU02376,144,0,7,37
2025-05-16,SKU02387,109,0,7,36
2025-05-16,SKU02436,337,0,7,81
2025-05-16,SKU02446,107,0,7,26
2025-05-16,SKU02533,94,0,7,26
2025-05-16,SKU02534,377,0,7,99
2025-05-16,SKU02546,459,0,7,92
2025-05-16,SKU02566,289,0,7,84
2025-05-16,SKU02639,174,0,7,58
2025-05-16,SKU02842,400,0,7,86
2025-05-16,SKU02877,272,0,7,87
2025-05-16,SKU02915,215,0,7,53
2025-05-16,SKU03090,255,0,7,58
2025-05-16,SKU03139,341,0,7,59
2025-05-16,SKU03173,443,0,7,77
2025-05-16,SKU03177,310,0,7,88
2025-05-16,SKU03257,393,0,7,68
2025-05-16,SKU03290,284,0,7,51
2025-05-16,SKU03291,164,0,7,32
2025-05-16,SKU03357,171,0,7,35
2025-05-16,SKU03457,400,0,7,67
2025-05-16,SKU03492,342,0,7,79
2025-05-16,SKU03523,426,0,7,88
2025-05-16,SKU03583,455,0,7,93
2025-05-16,SKU03609,133,0,7,28
2025-05-16,SKU03619,220,0,7,50
2025-05-16,SKU03627,307,0,7,53
2025-05-16,SKU03737,626,0,7,152
2025-05-16,SKU03823,365,0,7,85
2025-05-16,SKU03839,476,0,7,80
2025-05-16,SKU03864,506,0,7,85
2025-05-16,SKU03931,66,0,7,22
2025-05-16,SKU03941,457,0,7,81
2025-05-16,SKU03975,349,0,7,87
2025-05-16,SKU04019,454,0,7,95
2025-05-16,SKU04054,236,0,7,72
2025-05-16,SKU04062,205,0,7,39
2025-05-16,SKU04106,428,0,7,84
2025-05-16,SKU04107,402,0,7,92
2025-05-16,SKU04144,261,0,7,63
2025-05-16,SKU04145,263,0,7,47
2025-05-16,SKU04250,646,0,7,137
2025-05-16,SKU04281,204,0,7,49
2025-05-16,SKU04292,388,0,7,73
2025-05-16,SKU04414,137,0,7,44
2025-05-16,SKU04475,485,0,7,87
2025-05-16,SKU04505,112,0,7,28
2025-05-16,SKU04554,70,0,7,20
2025-05-16,SKU04566,133,0,7,30
2025-05-16,SKU04636,211,0,7,55
2025-05-16,SKU04653,122,0,7,24
2025-05-16,SKU04690,365,0,7,64
2025-05-16,SKU04726,401,0,7,93
2025-05-16,SKU04747,150,0,7,29
2025-05-16,SKU04953,309,0,7,73
2025-05-16,SKU04955,277,0,7,59
2025-05-16,SKU04958,450,0,7,115
2025-05-16,SKU04996,514,0,7,94
2025-05-17,SKU00012,574,0,7,96
2025-05-17,SKU00052,153,0,7,40
2025-05-17,SKU00083,264,0,7,45
2025-05-17,SKU00127,131,0,7,31
2025-05-17,SKU00305,168,0,7,35
2025-05-17,SKU00317,96,0,7,29
2025-05-17,SKU00401,547,0,7,161
2025-05-17,SKU00532,186,0,7,39
2025-05-17,SKU00598,297,0,7,65
2025-05-17,SKU00608,407,0,7,116
2025-05-17,SKU00645,273,0,7,75
2025-05-17,SKU00649,271,0,7,70
2025-05-17,SKU00654,413,0,7,74
2025-05-17,SKU00749,660,0,7,177
2025-05-17,SKU00837,295,0,7,93
2025-05-17,SKU00932,391,0,7,98
2025-05-17,SKU00972,376,0,7,84
2025-05-17,SKU00978,471,0,7,81
2025-05-17,SKU01017,256,0,7,77
2025-05-17,SKU01042,408,0,7,69
2025-05-17,SKU01046,282,0,7,56
2025-05-17,SKU01179,203,0,7,60
2025-05-17,SKU01187,302,0,7,54
2025-05-17,SKU01303,229,0,7,57
2025-05-17,SKU01337,244,0,7,70
2025-05-17,SKU01347,242,0,7,46
2025-05-17,SKU01392,304,0,7,99
2025-05-17,SKU01396,209,0,7,52
2025-05-17,SKU01457,296,0,7,97
2025-05-17,SKU01568,456,0,7,99
2025-05-17,SKU01580,299,0,7,89
2025-05-17,SKU01651,117,0,7,38
2025-05-17,SKU01733,283,0,7,74
2025-05-17,SKU01762,93,0,7,25
2025-05-17,SKU01770,161,0,7,29
2025-05-17,SKU01792,204,0,7,51
2025-05-17,SKU01911,294,0,7,96
2025-05-17,SKU01919,197,0,7,64
2025-05-17,SKU02014,832,0,7,167
2025-05-17,SKU02142,90,0,7,29
2025-05-17,SKU02211,233,0,7,71
2025-05-17,SKU02223,197,0,7,38
2025-05-17,SKU02267,294,0,7,50
2025-05-17,SKU02277,268,0,7,49
2025-05-17,SKU02279,399,0,7,85
2025-05-17,SKU02421,518,0,7,106
2025-05-17,SKU02463,297,0,7,87
2025-05-17,SKU02472,208,0,7,62
2025-05-17,SKU02546,755,0,7,129
2025-05-17,SKU02567,311,0,7,80
2025-05-17,SKU02576,169,0,7,30
2025-05-17,SKU02630,448,0,7,84
2025-05-17,SKU02700,350,0,7,84
2025-05-17,SKU02907,361,0,7,94
2025-05-17,SKU02911,200,0,7,34
2025-05-17,SKU03005,177,0,7,40
2025-05-17,SKU03129,348,0,7,77
2025-05-17,SKU03150,477,0,7,84
2025-05-17,SKU03173,330,0,7,59
2025-05-17,SKU03177,321,0,7,93
2025-05-17,SKU03179,142,0,7,38
2025-05-17,SKU03230,267,0,7,47
2025-05-17,SKU03251,239,0,7,41
2025-05-17,SKU03266,219,0,7,52
2025-05-17,SKU03284,382,0,7,93
2025-05-17,SKU03286,707,0,7,145
2025-05-17,SKU03320,415,0,7,86
2025-05-17,SKU03347,289,0,7,58
2025-05-17,SKU03454,386,0,7,89
2025-05-17,SKU03562,844,0,7,154
2025-05-17,SKU03609,166,0,7,37
2025-05-17,SKU03740,274,0,7,65
2025-05-17,SKU03744,292,0,7,59
2025-05-17,SKU03839,478,0,7,84
2025-05-17,SKU03884,400,0,7,103
2025-05-17,SKU04019,126,0,7,34
2025-05-17,SKU04048,182,0,7,39
2025-05-17,SKU04054,139,0,7,36
2025-05-17,SKU04073,144,0,7,26
2025-05-17,SKU04118,188,0,7,32
2025-05-17,SKU04160,261,0,7,76
2025-05-17,SKU04222,143,0,7,30
2025-05-17,SKU04261,129,0,7,28
2025-05-17,SKU04265,342,0,7,59
2025-05-17,SKU04319,206,0,7,40
2025-05-17,SKU04412,363,0,7,71
2025-05-17,SKU04504,208,0,7,41
2025-05-17,SKU04505,149,0,7,49
2025-05-17,SKU04554,283,0,7,49
2025-05-17,SKU04607,181,0,7,34
2025-05-17,SKU04612,114,0,7,26
2025-05-17,SKU04643,420,0,7,91
2025-05-17,SKU04652,104,0,7,21
2025-05-17,SKU04670,448,0,7,120
2025-05-17,SKU04717,371,0,7,80
2025-05-17,SKU04797,221,0,7,39
2025-05-17,SKU04854,235,0,7,40
2025-05-17,SKU04856,805,0,7,175
2025-05-17,SKU04894,554,0,7,136
2025-05-18,SKU00083,278,0,7,71
2025-05-18,SKU00240,635,0,7,132
2025-05-18,SKU00419,632,0,7,139
2025-05-18,SKU00421,139,0,7,38
2025-05-18,SKU00521,344,0,7,71
2025-05-18,SKU00551,118,0,7,29
2025-05-18,SKU00589,533,0,7,97
2025-05-18,SKU00706,71,0,7,22
2025-05-18,SKU00732,285,0,7,54
2025-05-18,SKU00749,171,0,7,41
2025-05-18,SKU00788,252,0,7,70
2025-05-18,SKU00837,475,0,7,90
2025-05-18,SKU00932,281,0,7,61
2025-05-18,SKU00935,215,0,7,54
2025-05-18,SKU00954,114,0,7,20
2025-05-18,SKU01063,90,0,7,26
2025-05-18,SKU01070,342,0,7,77
2025-05-18,SKU01112,542,0,7,98
2025-05-18,SKU01200,134,0,7,23
2025-05-18,SKU01229,181,0,7,60
2025-05-18,SKU01287,314,0,7,64
2025-05-18,SKU01347,432,0,7,96
2025-05-18,SKU01396,568,0,7,120
2025-05-18,SKU01428,433,0,7,74
2025-05-18,SKU01495,111,0,7,29
2025-05-18,SKU01542,334,0,7,57
2025-05-18,SKU01582,291,0,7,53
2025-05-18,SKU01605,332,0,7,73
2025-05-18,SKU01645,281,0,7,65
2025-05-18,SKU01674,165,0,7,37
2025-05-18,SKU01696,299,0,7,68
2025-05-18,SKU01803,118,0,7,39
2025-05-18,SKU01818,223,0,7,49
2025-05-18,SKU01828,441,0,7,77
2025-05-18,SKU01874,350,0,7,81
2025-05-18,SKU01880,113,0,7,20
2025-05-18,SKU01911,213,0,7,41
2025-05-18,SKU01939,356,0,7,65
2025-05-18,SKU01986,167,0,7,38
2025-05-18,SKU02055,270,0,7,60
2025-05-18,SKU02142,260,0,7,56
2025-05-18,SKU02267,171,0,7,44
2025-05-18,SKU02375,130,0,7,31
2025-05-18,SKU02386,436,0,7,73
2025-05-18,SKU02471,144,0,7,44
2025-05-18,SKU02546,318,0,7,79
2025-05-18,SKU02558,196,0,7,42
2025-05-18,SKU02567,299,0,7,56
2025-05-18,SKU02570,182,0,7,44
2025-05-18,SKU02580,121,0,7,28
2025-05-18,SKU02626,390,0,7,71
2025-05-18,SKU02662,326,0,7,92
2025-05-18,SKU02681,498,0,7,83
2025-05-18,SKU02768,471,0,7,99
2025-05-18,SKU02877,138,0,7,36
2025-05-18,SKU02915,206,0,7,36
2025-05-18,SKU02969,389,0,7,93
2025-05-18,SKU02997,352,0,7,98
2025-05-18,SKU02999,470,0,7,126
2025-05-18,SKU03005,115,0,7,32
2025-05-18,SKU03105,289,0,7,58
2025-05-18,SKU03115,284,0,7,54
2025-05-18,SKU03152,187,0,7,42
2025-05-18,SKU03230,681,0,7,128
2025-05-18,SKU03347,321,0,7,56
2025-05-18,SKU03362,137,0,7,45
2025-05-18,SKU03414,216,0,7,71
2025-05-18,SKU03441,99,0,7,32
2025-05-18,SKU03454,184,0,7,40
2025-05-18,SKU03457,309,0,7,90
2025-05-18,SKU03523,404,0,7,80
2025-05-18,SKU03583,138,0,7,24
2025-05-18,SKU03773,327,0,7,67
2025-05-18,SKU03805,380,0,7,84
2025-05-18,SKU03828,231,0,7,76
2025-05-18,SKU03839,129,0,7,25
2025-05-18,SKU03905,65,0,7,21
2025-05-18,SKU03961,228,0,7,61
2025-05-18,SKU03968,896,0,7,158
2025-05-18,SKU04062,137,0,7,28
2025-05-18,SKU04102,171,0,7,40
2025-05-18,SKU04107,280,0,7,68
2025-05-18,SKU04145,465,0,7,82
2025-05-18,SKU04152,230,0,7,39
2025-05-18,SKU04153,357,0,7,80
2025-05-18,SKU04194,485,0,7,87
2025-05-18,SKU04217,209,0,7,48
2025-05-18,SKU04261,413,0,7,78
2025-05-18,SKU04281,126,0,7,40
2025-05-18,SKU04319,203,0,7,39
2025-05-18,SKU04401,450,0,7,87
2025-05-18,SKU04414,312,0,7,55
2025-05-18,SKU04443,161,0,7,37
2025-05-18,SKU04526,287,0,7,65
2025-05-18,SKU04532,136,0,7,36
2025-05-18,SKU04641,140,0,7,41
2025-05-18,SKU04643,128,0,7,24
2025-05-18,SKU04652,244,0,7,62
2025-05-18,SKU04670,400,0,7,97
2025-05-18,SKU04679,561,0,7,127
2025-05-18,SKU04729,252,0,7,42
2025-05-18,SKU04771,272,0,7,89
2025-05-18,SKU04795,551,0,7,144
2025-05-18,SKU04854,458,0,7,91
2025-05-18,SKU04888,362,0,7,61
2025-05-19,SKU00105,310,0,7,66
2025-05-19,SKU00127,514,0,7,88
2025-05-19,SKU00155,314,0,7,72
2025-05-19,SKU00251,200,0,7,38
2025-05-19,SKU00331,188,0,7,52
2025-05-19,SKU00371,82,0,7,22
2025-05-19,SKU00389,286,0,7,64
2025-05-19,SKU00502,358,0,7,91
2025-05-19,SKU00524,411,0,7,91
2025-05-19,SKU00553,296,0,7,90
2025-05-19,SKU00638,343,0,7,76
2025-05-19,SKU00645,111,0,7,26
2025-05-19,SKU00662,345,0,7,99
2025-05-19,SKU00679,184,0,7,53
2025-05-19,SKU00691,223,0,7,70
2025-05-19,SKU00732,223,0,7,49
2025-05-19,SKU00734,119,0,7,23
2025-05-19,SKU00767,550,0,7,100
2025-05-19,SKU00837,124,0,7,30
2025-05-19,SKU00890,676,0,7,150
2025-05-19,SKU00932,333,0,7,99
2025-05-19,SKU00965,205,0,7,50
2025-05-19,SKU00991,137,0,7,36
2025-05-19,SKU01017,378,0,7,71
2025-05-19,SKU01031,126,0,7,27
2025-05-19,SKU01133,163,0,7,28
2025-05-19,SKU01229,433,0,7,80
2025-05-19,SKU01287,226,0,7,40
2025-05-19,SKU01356,263,0,7,56
2025-05-19,SKU01407,478,0,7,97
2025-05-19,SKU01567,188,0,7,50
2025-05-19,SKU01568,327,0,7,70
2025-05-19,SKU01582,533,0,7,98
2025-05-19,SKU01592,496,0,7,90
